"Year","Month","Median","2.5 Percentile","97.5 Percentile"
1950,1,234.8,225.58,245.69
1950,2,119.92,109.43,130.71
1950,3,275.72,263.25,287.68
1950,4,384.66,371.78,398.85
1950,5,108.95,97.1,122.26
1950,6,79.67,71.5,88.85
1950,7,51.98,45.49,59.33
1950,8,35.99,29.63,42.39
1950,9,58.12,51.92,65.04
1950,10,85.7,77.87,95.21
1950,11,163.35,153.53,174.24
1950,12,223.19,212.13,233.37
1951,1,250.35,240.36,260.76
1951,2,228.87,218.28,239.48
1951,3,340.31,327.68,351.77
1951,4,404.68,391.97,418.44
1951,5,121.86,109.57,135.37
1951,6,72.55,64.79,81.63
1951,7,99.58,93.37,107.23
1951,8,43.66,37.24,50.28
1951,9,51.98,45.8,59.28
1951,10,70.33,62.23,79.52
1951,11,141.75,132.21,153.1
1951,12,156.32,144.88,166.9
1952,1,242.42,232.89,252.73
1952,2,194.68,184.06,205.68
1952,3,282.35,269.65,294.32
1952,4,301.96,288.86,315.74
1952,5,142.62,130.76,156.48
1952,6,78.89,70.9,88.09
1952,7,58.18,51.95,65.2
1952,8,35.85,29.26,42.21
1952,9,42.46,36.65,49.65
1952,10,73.84,65.72,83.05
1952,11,80.84,71.12,91.94
1952,12,149.12,138.15,159.62
1953,1,140.11,130.38,150.45
1953,2,135.92,125.46,146.78
1953,3,242.3,229.89,254.17
1953,4,152.09,139.2,166.27
1953,5,214.66,202.69,228.26
1953,6,72.78,64.98,81.9
1953,7,49.22,42.99,56.34
1953,8,51.83,45.17,58.39
1953,9,47.51,41.01,54.32
1953,10,59.82,51.78,68.81
1953,11,65.47,56.14,76.32
1953,12,115.73,104.63,126.53
1954,1,94.23,84.9,104.57
1954,2,255.37,245.15,266.15
1954,3,271.64,259.19,283.63
1954,4,348.12,335.34,362.38
1954,5,196.54,184.49,210.03
1954,6,81,73.14,90.43
1954,7,44.4,38.32,51.73
1954,8,32.72,26.46,39.21
1954,9,57.28,51.32,64.43
1954,10,119.9,112.12,129.15
1954,11,137.12,127.25,148
1954,12,183.65,172.24,194.18
1955,1,169.91,160.29,180.56
1955,2,103.34,92.97,114.31
1955,3,403.22,390.48,414.95
1955,4,311.38,298.14,325.65
1955,5,74.12,62.46,87.95
1955,6,59.53,51.78,68.45
1955,7,35.71,29.78,42.99
1955,8,30.3,24.28,37.27
1955,9,32.42,26.47,39.62
1955,10,164.05,156.23,173.79
1955,11,192.26,182.3,203.31
1955,12,131.1,119.91,141.56
1956,1,90.54,81.12,101.19
1956,2,108.86,98.41,119.72
1956,3,315.01,301.87,327.19
1956,4,449.11,435.95,463.36
1956,5,296.5,284.32,310.38
1956,6,124.14,116.11,133.34
1956,7,61.61,55.16,68.98
1956,8,47.08,40.9,53.95
1956,9,83.5,76.88,90.45
1956,10,71.37,63.38,80.56
1956,11,78.1,68.56,88.61
1956,12,159.58,148.8,170.03
1957,1,176.61,167.03,186.84
1957,2,136.93,126.75,147.6
1957,3,201.84,189.55,213.83
1957,4,189.63,176.94,203.56
1957,5,134.23,122.2,147.7
1957,6,79.62,71.55,89.12
1957,7,71.56,65.16,78.97
1957,8,40.05,34.04,46.53
1957,9,45.34,39.38,52.34
1957,10,54.98,47.18,63.98
1957,11,78.22,68.61,89.13
1957,12,169.3,158.06,179.56
1958,1,101.23,91.41,112.11
1958,2,70,59.36,80.94
1958,3,231.48,219.05,243.11
1958,4,266.82,253.65,280.46
1958,5,127.82,115.67,141.28
1958,6,109.13,100.88,118.38
1958,7,67.17,60.57,74.33
1958,8,47.41,41.02,53.8
1958,9,92.38,86.07,99.39
1958,10,109.11,101.3,118.09
1958,11,129.98,120.33,141.01
1958,12,114.83,104.04,125.62
1959,1,167.44,157.55,178.07
1959,2,153.76,143.13,164.26
1959,3,272.28,259.5,283.81
1959,4,435.43,422.65,449.4
1959,5,112.19,100.34,126.34
1959,6,49.46,41.61,58.39
1959,7,50.62,44.68,57.29
1959,8,34.45,28.03,41.04
1959,9,39.25,33.24,46.11
1959,10,107.55,99.69,116.83
1959,11,160.4,150.89,171.37
1959,12,260.59,249.08,270.9
1960,1,182.75,172.66,193.33
1960,2,211.49,200.74,222.31
1960,3,155.48,143.13,167.72
1960,4,529.46,515.9,543.11
1960,5,196.91,184.77,210.97
1960,6,123.78,115.59,132.91
1960,7,51.43,45.22,58.5
1960,8,32.02,25.84,38.49
1960,9,30.53,24.08,37.47
1960,10,54.58,46.68,63.82
1960,11,70.03,60.64,80.86
1960,12,49.14,38.42,59.69
1961,1,48.29,38.84,58.63
1961,2,117.39,106.7,128.45
1961,3,239.91,227.78,252.25
1961,4,270.78,257.43,284.73
1961,5,179.62,167.58,193.33
1961,6,126.38,118.18,135.51
1961,7,72.12,65.4,79.21
1961,8,43.3,36.99,49.69
1961,9,40.61,34.56,47.64
1961,10,53.6,45.53,62.5
1961,11,82.66,73.19,93.62
1961,12,108.38,97.59,118.68
1962,1,114.51,105.02,125.28
1962,2,66.45,56.34,77.26
1962,3,217.98,205.48,229.77
1962,4,261.94,249.09,276.24
1962,5,92.06,80.44,105.24
1962,6,39.42,31.5,48.57
1962,7,35.22,28.92,42.13
1962,8,46.33,39.92,53.07
1962,9,42.72,36.71,49.61
1962,10,90.6,82.46,99.56
1962,11,118.41,108.64,129.53
1962,12,95.73,84.49,106.05
1963,1,65.64,56,76.28
1963,2,46.3,36.07,56.88
1963,3,257.61,245.05,269.44
1963,4,313.95,300.88,328.09
1963,5,139.44,127.61,153.13
1963,6,55.76,47.85,64.76
1963,7,35.75,29.7,43.24
1963,8,36.79,30.68,43.5
1963,9,33.42,27.55,40.68
1963,10,48.12,40.23,57.2
1963,11,64.19,54.71,75.3
1963,12,96.24,85.23,107.01
1964,1,131.7,122.46,142.19
1964,2,79.84,69.33,90.88
1964,3,251.61,238.92,263.15
1964,4,217.11,204.04,230.97
1964,5,111.68,99.28,125.21
1964,6,50.51,42.83,59.78
1964,7,36.98,30.58,44.35
1964,8,29.36,23.16,35.75
1964,9,27.86,21.93,34.88
1964,10,44.72,36.83,53.88
1964,11,49.9,40.53,61.14
1964,12,84.58,73.79,94.95
1965,1,89.57,79.88,100.38
1965,2,166.02,155.5,177.01
1965,3,122.9,110.1,135.73
1965,4,251.71,238.58,266.22
1965,5,107.53,95.36,121.35
1965,6,41.01,33.38,50.1
1965,7,34.36,28.55,42.05
1965,8,27.07,20.9,33.5
1965,9,40.04,34.05,47.35
1965,10,101.45,93.51,110.71
1965,11,161.57,151.9,172.82
1965,12,192.88,182.05,203.34
1966,1,146.83,137.58,156.99
1966,2,149.46,138.96,160.57
1966,3,297.22,284.68,309.22
1966,4,146.1,133.32,159.96
1966,5,107.07,94.88,120.87
1966,6,66.13,58.06,75.24
1966,7,31.54,25.77,38.87
1966,8,28.45,22.09,35.12
1966,9,38.82,32.69,45.72
1966,10,53.96,45.94,63.13
1966,11,85.86,76.34,97.03
1966,12,197.71,186.14,208.24
1967,1,140.92,131.3,151.63
1967,2,99.55,88.94,110.06
1967,3,128.35,116.04,140.01
1967,4,222.84,210.31,236.89
1967,5,147.64,135.72,161.26
1967,6,84.14,76.13,93.31
1967,7,91.41,84.08,98.34
1967,8,59.39,52.64,65.99
1967,9,55.85,49.72,62.82
1967,10,155.22,147.4,164.43
1967,11,272.67,262.85,283.62
1967,12,198.05,187.07,208.4
1968,1,124.81,115.65,135.83
1968,2,160.36,149.93,171.26
1968,3,243.17,230.29,254.96
1968,4,161.63,148.77,175.45
1968,5,102.13,90.22,115.7
1968,6,96.42,88.77,105.88
1968,7,74.8,68.36,82.33
1968,8,36.02,29.78,42.35
1968,9,53.04,46.95,59.99
1968,10,77.67,69.84,86.8
1968,11,189.29,179.74,200.4
1968,12,215.42,204.08,225.72
1969,1,192.08,182.22,202.43
1969,2,151.77,141.44,162.69
1969,3,167.62,155.34,179.67
1969,4,341.35,328.01,355.67
1969,5,249.41,237.7,263.5
1969,6,124.82,116.44,133.81
1969,7,70.44,63.99,77.48
1969,8,43.68,37.33,50.05
1969,9,32.17,25.94,39.25
1969,10,58.18,50.37,67.6
1969,11,116.67,107.22,127.28
1969,12,131.78,120.63,142.33
1970,1,92.35,82.88,102.86
1970,2,130.18,120.14,141.08
1970,3,164.64,152.23,176.48
1970,4,314.38,301.29,328.41
1970,5,134.48,122.84,148.09
1970,6,64.05,55.85,73.23
1970,7,70.15,64.18,77.26
1970,8,33.71,27.47,40.07
1970,9,51.81,45.69,58.87
1970,10,116.39,108.22,125.42
1970,11,179.41,169.69,190.21
1970,12,181.07,169.76,191.91
1971,1,125.46,115.63,135.94
1971,2,107.7,97,118.71
1971,3,252.64,239.85,264.56
1971,4,394.11,380.91,408.05
1971,5,237.04,224.73,250.18
1971,6,62.13,54.32,71.29
1971,7,52.32,45.79,59.6
1971,8,39.52,33.28,46.38
1971,9,52.15,45.72,59.46
1971,10,61.26,52.87,70.4
1971,11,72.47,62.58,83.33
1971,12,148.13,137.39,158.95
1972,1,152.19,142.51,162.74
1972,2,92.36,82.05,103.31
1972,3,228.59,215.87,240.32
1972,4,401.53,388.35,415.29
1972,5,282.5,270.67,295.66
1972,6,213.09,204.22,221.97
1972,7,222.77,215.81,229.77
1972,8,84.42,77.82,91.09
1972,9,48.03,41.59,55.22
1972,10,99.12,90.91,108.34
1972,11,238.29,228.38,248.78
1972,12,280.7,269.57,291.51
1973,1,267.9,258.27,278.62
1973,2,189.52,178.81,200.23
1973,3,365.92,353.19,377.67
1973,4,285.27,272.58,299.36
1973,5,175.71,163.74,189.61
1973,6,109.14,101.34,118.52
1973,7,51.08,44.7,58.48
1973,8,37.94,31.81,44.58
1973,9,42.25,36.15,49.39
1973,10,68.26,60.29,77.53
1973,11,130.34,120.49,141.17
1973,12,222.8,211.54,233.05
1974,1,225.84,216.34,235.87
1974,2,158.42,148.58,169.64
1974,3,221.36,208.77,233.45
1974,4,337.83,324.65,351.97
1974,5,249.22,237.22,262.49
1974,6,93.49,85.25,102.76
1974,7,77.43,71.09,84.51
1974,8,52.4,45.75,58.87
1974,9,54.3,47.72,61.44
1974,10,80.15,72.03,89.47
1974,11,157.28,147.65,168.38
1974,12,193.41,182.13,204.06
1975,1,191.45,181.98,201.98
1975,2,167.71,157.21,178.57
1975,3,267.45,254.82,279.09
1975,4,261.71,248.76,275.83
1975,5,149.32,137.22,162.88
1975,6,85.55,77.95,94.9
1975,7,45.39,38.59,52.53
1975,8,32.68,26.62,39.47
1975,9,100.25,93.7,107.34
1975,10,148.72,140.65,157.72
1975,11,143.17,133.56,154.25
1975,12,171.18,160.18,181.52
1976,1,141.8,132.3,152.16
1976,2,289.39,278.63,300.18
1976,3,444.82,432.25,456.19
1976,4,302.81,289.75,316.75
1976,5,260.7,248.92,274.32
1976,6,126.35,118.26,135.53
1976,7,110.18,103.71,117.55
1976,8,87.58,80.72,93.84
1976,9,73,66.41,79.94
1976,10,189.21,181.14,198.29
1976,11,144.04,134.31,155.11
1976,12,123.69,112.82,134.01
1977,1,85.32,75.44,95.86
1977,2,73.35,62.95,84.25
1977,3,403.79,391.21,415.67
1977,4,263.72,251.05,277.47
1977,5,80.77,68.76,93.98
1977,6,43.72,36.04,53.02
1977,7,53.34,47.15,60.87
1977,8,83.19,77.02,89.62
1977,9,158.96,152.17,165.86
1977,10,266.99,258.42,276.28
1977,11,253.07,243.63,263.97
1977,12,318.64,307.64,328.96
1978,1,257.45,247.36,268.12
1978,2,145.59,135.19,156.28
1978,3,230.74,218.07,242.41
1978,4,446.02,433.08,460.11
1978,5,173.28,161.39,186.93
1978,6,61.79,53.71,70.91
1978,7,35.31,28.91,42.42
1978,8,36.76,30.26,43.23
1978,9,56.39,50.08,63.72
1978,10,84.4,76.09,93.53
1978,11,89.11,79.66,100.34
1978,12,122.35,111.08,132.69
1979,1,216.41,206.44,226.75
1979,2,124.18,113.69,135.15
1979,3,447.62,435.18,459.4
1979,4,334.07,321.18,348
1979,5,135.36,123.42,148.9
1979,6,70.56,62.27,80.03
1979,7,37.45,30.97,44.59
1979,8,38.62,32.46,45.13
1979,9,90.67,84.4,98.12
1979,10,125.68,117.62,135.22
1979,11,176.47,166.36,187.39
1979,12,236.1,225.02,246.3
1980,1,153.79,144.6,164.32
1980,2,53.04,42.45,63.95
1980,3,242.67,230.57,254.29
1980,4,309.64,296.53,324.09
1980,5,104.37,92.16,117.79
1980,6,76.91,68.67,86.04
1980,7,67.04,60.71,74.31
1980,8,49.1,42.87,55.6
1980,9,55.56,49.31,62.66
1980,10,112.17,103.79,121.52
1980,11,161.58,152.03,172.6
1980,12,184.14,173.31,194.8
1981,1,83.47,73.69,93.85
1981,2,313.59,303.21,324.79
1981,3,184.23,171.5,196.17
1981,4,134.4,121.3,148.2
1981,5,111.15,99.03,124.66
1981,6,82.07,74.27,91.29
1981,7,66.77,60.06,74
1981,8,83.4,76.41,89.79
1981,9,150.7,144.01,157.41
1981,10,211.17,202.81,220.26
1981,11,245.59,235.94,256.47
1981,12,146.81,135.29,157.27
1982,1,130.92,121.41,141.29
1982,2,89.95,79.63,100.65
1982,3,260.82,248.27,272.87
1982,4,348.31,335.05,362.42
1982,5,100.77,89.16,114.62
1982,6,145.8,137.68,154.78
1982,7,65.39,58.85,72.62
1982,8,40.72,34.53,47.41
1982,9,60.13,54.07,67.07
1982,10,98.35,90.19,107.48
1982,11,192.99,183.18,203.87
1982,12,239.36,228.16,249.59
1983,1,168.13,158.16,178.81
1983,2,139.66,129.11,150.56
1983,3,140.18,127.79,152.18
1983,4,241.85,228.9,256.42
1983,5,286.2,274.24,299.21
1983,6,80.31,71.95,89.58
1983,7,35.7,29.52,42.9
1983,8,40.6,34.31,47.19
1983,9,36.14,30.29,43.23
1983,10,65.45,57.45,74.28
1983,11,139.78,130.04,150.96
1983,12,262.66,251.8,273.25
1984,1,110.47,101.31,121.59
1984,2,285.32,274.75,295.94
1984,3,220.52,208.29,232.8
1984,4,338.83,326.1,352.65
1984,5,231.28,219.25,245.32
1984,6,112.71,104.96,122
1984,7,58.58,52.45,65.86
1984,8,57.7,51.39,64.6
1984,9,75.26,69.13,82.28
1984,10,70.9,62.64,79.98
1984,11,107.57,97.44,118.02
