"Year","Month","Median","2.5 Percentile","97.5 Percentile"
1984,12,191.57,180.58,202.35
1985,1,158.16,128.69,188.08
1985,2,167.28,137.78,198.76
1985,3,346.34,311.49,376.16
1985,4,255.21,226.64,283.81
1985,5,97.49,71.73,124.36
1985,6,64.11,41.38,91.35
1985,7,42.45,23.43,66.6
1985,8,37.15,23.68,54.58
1985,9,54.77,31.05,79.82
1985,10,84.74,55.46,113.81
1985,11,254.22,224.09,285.3
1985,12,158.65,130.02,187.98
1986,1,168.64,140.4,199.33
1986,2,142.75,114.98,172.28
1986,3,303.43,274.81,333.17
1986,4,267.58,238.52,296.8
1986,5,130.82,102.19,159.25
1986,6,122.03,93.16,150.69
1986,7,81.07,54.43,109.01
1986,8,87.59,61.33,115.04
1986,9,129.12,100.03,157.79
1986,10,185.78,155.47,215.77
1986,11,146.88,116.65,176.66
1986,12,238.16,207.16,268.02
1987,1,118.71,90.04,147.54
1987,2,73.77,49.71,101.61
1987,3,240.44,211.56,269.49
1987,4,299.14,268.38,329.74
1987,5,87.34,62.96,113.84
1987,6,72.11,46.22,98.21
1987,7,49.46,28.22,74.74
1987,8,40.33,25.3,59.56
1987,9,67.9,41.78,95.53
1987,10,64.95,39.29,92.91
1987,11,113.37,82.94,143.24
1987,12,196.89,165.99,225.85
1988,1,107.96,79.57,135.08
1988,2,129.08,99.17,158.96
1988,3,185.93,157.79,214.3
1988,4,217.77,188.66,247.97
1988,5,121.9,93.15,150.36
1988,6,42.64,26.11,62.5
1988,7,36.38,20.14,58.73
1988,8,38.91,25.65,56.96
1988,9,40.96,22.95,64.31
1988,10,74.38,47.48,103.23
1988,11,156.04,126.73,185.02
1988,12,97.87,70.39,124.94
1989,1,74.79,50.29,101.74
1989,2,69.44,45.39,94.99
1989,3,164.8,138.14,191.72
1989,4,261.07,233.22,289.42
1989,5,226.43,196.88,257.21
1989,6,139.85,110.7,169.07
1989,7,43.83,24.68,67.19
1989,8,40.54,25.33,59.74
1989,9,58.91,35.37,84.5
1989,10,72.94,44.95,99.95
1989,11,162.04,131.78,191.63
1989,12,98.71,72.56,126.21
1990,1,163.47,134.15,193.55
1990,2,241.8,212.74,269.81
1990,3,292.94,263.63,322.52
1990,4,299.39,269.31,329.36
1990,5,232.67,203.82,263.18
1990,6,85.36,59.84,112.98
1990,7,45.99,26.27,70.6
1990,8,44.55,28.09,66.25
1990,9,36.07,19.7,58.85
1990,10,129.23,99.75,156.8
1990,11,136.75,107.18,164.57
1990,12,245.61,216.35,273.8
1991,1,208.91,179.08,238.95
1991,2,175.48,147.53,203.53
1991,3,329.25,299.44,359.42
1991,4,312.4,280.91,342.24
1991,5,135.92,108.17,166.02
1991,6,45.34,27.44,66.41
1991,7,36.35,20.36,58.1
1991,8,38.33,23.39,56.52
1991,9,35.25,19.04,56.23
1991,10,51.94,29.27,78.55
1991,11,62.2,38.23,89.87
1991,12,123.2,96.14,152.88
1992,1,113.27,86.8,143.08
1992,2,102.86,76.41,131.78
1992,3,236.92,207.53,265.57
1992,4,355.74,326.38,386.6
1992,5,168.51,141.11,196.52
1992,6,74.34,50.17,101.64
1992,7,90.95,64.75,120.65
1992,8,99.09,72.53,128.59
1992,9,106.41,76.87,134.82
1992,10,115.14,87.23,143.82
1992,11,242.35,213.23,272.8
1992,12,210.6,181.67,239.93
1993,1,279.32,250.12,309.69
1993,2,117.61,89.26,146.4
1993,3,200,172.23,228
1993,4,528.97,498.79,561.34
1993,5,194.44,166.5,224.18
1993,6,124.59,96.64,153.42
1993,7,44.78,24.33,69.27
1993,8,39.65,24.91,58.12
1993,9,47.4,26.03,71.41
1993,10,86.89,58.33,116.72
1993,11,139.65,110.55,169.49
1993,12,170.18,140.02,199.75
1994,1,78.16,53.1,105.2
1994,2,112.59,84.71,140.93
1994,3,236.89,207.7,266.53
1994,4,422.09,391.79,452.36
1994,5,176.02,145.53,206.55
1994,6,83.45,58.45,111.48
1994,7,53.16,32.74,79.62
1994,8,54.34,34.3,78.4
1994,9,49.64,28.74,74.66
1994,10,44.31,22.7,70.5
1994,11,114.95,84.71,146.5
1994,12,149.5,120.8,179.69
1995,1,213.66,184.55,244.22
1995,2,110.92,82.99,137.45
1995,3,195.99,168.39,224.24
1995,4,129.25,102.32,155.54
1995,5,91.48,65.61,117.47
1995,6,50.56,31.67,73.93
1995,7,36.7,19.49,56.8
1995,8,36.61,22.95,54.96
1995,9,35.48,19.03,56.41
1995,10,149.52,121.86,179.52
1995,11,224.26,192.57,255.36
1995,12,126.17,98.13,154.24
1996,1,216.89,187.91,248.31
1996,2,232.95,203.26,261.6
1996,3,226.5,196.83,255.97
1996,4,331.23,300.78,360.89
1996,5,331.73,299.74,361.31
1996,6,121.59,93.47,151.58
1996,7,73.76,47.12,100.58
1996,8,43.84,27.31,64.96
1996,9,81.01,53.52,107.45
1996,10,113.84,84.74,142.73
1996,11,229.63,200.66,259.06
1996,12,287.7,256.54,316.61
1997,1,176,146.04,205.61
1997,2,194.78,165.3,224.81
1997,3,314.66,284.39,342.9
1997,4,302.81,272.93,333.19
1997,5,194.56,164.13,224.66
1997,6,80.86,56.18,109.78
1997,7,44.07,23.83,68.6
1997,8,43.64,27.35,63.93
1997,9,45.44,25.64,70.47
1997,10,73.39,44.98,100.89
1997,11,136.26,106.55,165.54
1997,12,145.72,117.51,174.6
1998,1,332.54,301.57,362
1998,2,195.12,167.12,222.29
1998,3,355.37,326.91,385.22
1998,4,240.77,212.61,271
1998,5,109.26,83.89,137.28
1998,6,70.69,46.99,96.4
1998,7,73.1,48.15,100.53
1998,8,47.16,30.2,68.09
1998,9,38.88,21.03,61.53
1998,10,40.59,20.46,65.62
1998,11,47.64,26.95,74.39
1998,12,74.04,50.77,100.2
1999,1,133.43,104.82,162.95
1999,2,172.14,142.26,199.04
1999,3,221.5,192.73,250.9
1999,4,213.49,184.47,242.78
1999,5,82.45,59.02,107.98
1999,6,47.57,28.34,69.79
1999,7,42.17,23.52,64.38
1999,8,35.48,22.23,52.25
1999,9,43.82,24.49,67.01
1999,10,75.4,46.81,102.13
1999,11,105.76,77.83,134.75
1999,12,130.48,102.41,158.67
2000,1,120.34,91.82,149.81
2000,2,124.17,95.89,152.97
2000,3,232.21,204.22,261.28
2000,4,299.98,269.08,330.01
2000,5,258.98,227.09,289.4
2000,6,157.16,127.7,185.33
2000,7,83.01,56.04,111.08
2000,8,62.48,41.32,87.01
2000,9,52.83,30.32,78.49
2000,10,54.55,29.76,82.6
2000,11,81.84,55.88,110.37
2000,12,143.24,113.6,171.74
2001,1,78.12,54.25,106.81
2001,2,162.52,134.86,191.1
2001,3,210.83,182.8,241.31
2001,4,345.68,316.99,375.8
2001,5,114.06,87.12,140.85
2001,6,63.69,41.82,90.99
2001,7,41.22,23.12,65.09
2001,8,36.65,22.54,54.45
2001,9,46.53,26.84,71.1
2001,10,75.1,47.41,104.06
2001,11,71.38,46.67,99.26
2001,12,127.65,98.69,156.35
2002,1,128.44,100.71,156.86
2002,2,172.34,144,200.1
2002,3,238.07,209.1,270.12
2002,4,311.97,281.31,339.66
2002,5,278.44,248.16,308.87
2002,6,163.66,134.3,192.93
2002,7,50.73,28.09,75.54
2002,8,36.23,22.5,53.91
2002,9,38.56,21.17,60.7
2002,10,57.64,32.66,85.27
2002,11,95.56,67.31,123.83
2002,12,141.7,113.08,169.66
2003,1,89.33,62.92,117.06
2003,2,77.83,52.09,104.24
2003,3,300.6,269.74,331.01
2003,4,302.67,273.86,331.78
2003,5,207.81,178.14,236.32
2003,6,125.38,96.67,155.27
2003,7,45.81,25.99,70.04
2003,8,64.04,41.09,89.09
2003,9,42.02,23.18,66.16
2003,10,128.22,97.79,158.01
2003,11,221.87,192.52,252.43
2003,12,269.7,239.94,300.34
2004,1,158.95,130.46,188.83
2004,2,76.84,52.78,103.57
2004,3,307.92,277.68,338.69
2004,4,291.82,262.67,320.65
2004,5,212.67,181.61,242.71
2004,6,100.83,73.13,128.73
2004,7,82.02,53.85,109.02
2004,8,72.34,48.24,98.38
2004,9,192.77,164.15,221.99
2004,10,58.8,33.65,86.15
2004,11,105.45,77.8,134.11
2004,12,248.92,219.51,279.79
2005,1,236.47,206.83,265.79
2005,2,171.99,142.52,199.62
2005,3,176.09,147.76,202.89
2005,4,374.11,342.86,403.36
2005,5,127.62,100.86,155.92
2005,6,52.14,32.41,76.37
2005,7,40.64,22.74,63.88
2005,8,37.97,23.38,56.98
2005,9,83.65,56.62,112.3
2005,10,165.43,136.15,192.55
2005,11,202.91,172.32,231.74
2005,12,206.39,175.97,235.35
2006,1,261.03,230.88,290.66
2006,2,221.13,193.35,251.47
2006,3,220.87,191.79,249.83
2006,4,181.62,155.02,210.09
2006,5,107.71,81.82,134.06
2006,6,84.48,58.12,111.12
2006,7,112.51,82.78,142.68
2006,8,50.05,30.91,72.7
2006,9,77.69,51.24,105.8
2006,10,224.77,194.65,255.3
2006,11,276.38,244.93,306.59
2006,12,260.54,230.09,289.02
2007,1,240.2,208.54,270.31
2007,2,90.22,63.9,116.95
2007,3,303.97,274.76,332.08
2007,4,333.97,304.53,361.99
2007,5,129.01,101.37,156.16
2007,6,51.35,32.32,74.31
2007,7,40.43,22.16,62.5
2007,8,36.92,22.6,54.14
2007,9,33.73,18.12,53.88
2007,10,49.87,28.23,75.74
2007,11,105.81,78.5,135.05
2007,12,189.8,160.29,218.81
2008,1,241.59,211.87,270.04
2008,2,237.31,209.35,267.36
2008,3,280.85,252.22,311.51
2008,4,405.91,375.64,435.96
2008,5,133.73,105.18,162.42
2008,6,72.09,48.81,98.26
2008,7,74.39,48.34,101.71
2008,8,70.24,45.76,96.3
2008,9,48.57,27.23,71.97
2008,10,85.12,56.08,113.53
2008,11,161.03,131.72,190.54
2008,12,269.95,240.32,299.39
2009,1,164.85,135.11,193.69
2009,2,207.28,178.08,236.63
2009,3,305.97,276.95,335.93
2009,4,285.6,255.95,315.67
2009,5,160.68,130.82,190.89
2009,6,88.67,60.8,117.12
2009,7,74.05,46.24,102.71
2009,8,60.9,39.5,85.71
2009,9,38.22,20.98,60.67
2009,10,101.49,73.91,130.39
2009,11,96.03,67.25,125.01
2009,12,169.37,140.58,198.36
2010,1,142.66,113.82,171.61
2010,2,95.32,69.53,122.91
2010,3,270.21,241.86,298.71
2010,4,135.48,108.9,162.63
2010,5,106.14,80.81,134.61
2010,6,100.5,73.44,130.35
2010,7,63.99,39.02,91.55
2010,8,52.49,33.71,76.59
2010,9,56.01,32.79,81.93
2010,10,188.29,158.02,218.09
2010,11,132.76,105.79,163.23
2010,12,214.45,184.74,243.9
2011,1,97.92,70.82,124.74
2011,2,101.91,75.2,128.97
2011,3,421.83,390.23,451.21
2011,4,391.94,362.72,422.53
2011,5,372.14,341.62,400.96
2011,6,104.49,78.47,131.65
2011,7,44.76,25.46,69.75
2011,8,54.27,34.33,76.7
2011,9,69.83,43.23,97.23
2011,10,128.39,98.82,157.95
2011,11,116.05,86.21,144.54
2011,12,206.29,176.55,235.91
2012,1,191.75,162.2,221.51
2012,2,160.78,134.06,189.04
2012,3,192.26,164.56,220.73
2012,4,122.06,96.77,147.85
2012,5,125.07,97.64,152.89
2012,6,51.29,31.5,75.74
2012,7,28.78,15.6,47.74
2012,8,35.69,22.6,52.88
2012,9,44.3,25.23,69.16
2012,10,65.31,38.44,91.33
2012,11,74.47,49.2,103.28
2012,12,143.93,114.89,171.87
2013,1,158.57,130.58,186.22
2013,2,168.62,139.05,198.6
2013,3,180.68,151.94,210.27
2013,4,265.85,235.39,296.8
2013,5,125.43,96.39,152.66
2013,6,178.74,150.49,206.95
2013,7,93.16,63.76,122.98
2013,8,48.65,30.57,71.48
2013,9,50.18,28.52,76.4
2013,10,92.99,65.76,121.21
2013,11,192.16,162.74,222.45
2013,12,225.46,195.6,255.83
2014,1,143.57,114.65,173.11
2014,2,113.42,87.35,141.53
2014,3,172.97,144.58,201.59
2014,4,331.75,301.19,363.89
2014,5,226.38,195.75,256.16
2014,6,84.2,60.36,110.9
2014,7,56.52,33.81,83.31
2014,8,69.31,46.43,97.04
2014,9,45.47,24.93,71.1
2014,10,61.39,35.33,89.37
2014,11,79.26,52,108.13
2014,12,112.28,85.33,140.72
2015,1,97.8,70.68,123.81
2015,2,41.11,24.75,63.29
2015,3,130,103.33,155.79
2015,4,262.9,231.26,294.41
2015,5,143.15,115.65,172.69
2015,6,129.32,100.75,159.41
2015,7,73.95,47.77,101.6
2015,8,41.97,25.48,59.87
2015,9,56.57,32.46,82.66
2015,10,66.98,40.29,95.37
2015,11,114.33,86.12,142.61
2015,12,112.12,85.96,140.72
2016,1,129.72,101.32,158.86
2016,2,189.2,159.04,218.62
2016,3,238.6,209.17,269.81
2016,4,220.37,183.89,258.01
2016,5,132.61,97.37,168.46
2016,6,48.3,29.03,74.94
2016,7,35.47,18.99,59.15
2016,8,43.27,26.5,65.88
2016,9,37.34,20.1,62.31
2016,10,65.75,34.16,99.49
2016,11,79.43,48.08,112.5
2016,12,123.91,91.49,158.15
2017,1,195.22,161.29,232.51
2017,2,146.25,113.3,180.15
2017,3,215.94,180.39,251.79
2017,4,362.58,325.19,400.2
2017,5,361.69,323.32,398.75
2017,6,153.7,115.48,190.05
2017,7,131.62,95.32,166.86
2017,8,64.27,39.47,94.61
2017,9,42.62,21.86,70.12
2017,10,78.54,46.97,113.89
2017,11,250.17,210.47,288.82
2017,12,124.13,91.18,160.07
2018,1,196.57,160.86,233.08
2018,2,197.29,162.26,233.89
2018,3,174.2,139.92,209.71
2018,4,290.78,252.1,328.35
2018,5,311.45,271.7,349.81
2018,6,128.12,90.07,165.07
2018,7,53.5,29.31,83.88
2018,8,53.91,32.97,81.94
2018,9,60.17,33.43,92.02
2018,10,89.19,54.56,124.42
2018,11,195.56,157.83,232.67
2018,12,223.96,187.34,263.99
2019,1,146.28,111.79,183.97
2019,2,176.77,141.63,215.03
2019,3,206.78,171.14,242.96
2019,4,301.55,264.21,339.84
2019,5,346.38,307.31,385.4
2019,6,171.55,132.88,208.67
2019,7,70.6,39.3,109.93
2019,8,44.85,27.67,69.49
2019,9,54.26,28.6,86.36
2019,10,107.12,70.26,143.79
2019,11,181.13,142.92,218.64
2019,12,167.1,126.66,207.83
